WARN (translation.language): source/blender/blentranslation/intern/blt_lang.cc:214 BLT_lang_init: Falling back to standard locale ("C")
Blender 4.5.9 LTS (hash 8bf95cbd38d1 built 2026-04-21 01:30:47)
Read blend: "/Users/xiaruonan/nihongo-art-work/desktop-v1/art-source/desktop-v1/yorimichi-shop.blend"
Fra:1 Mem:129.58M (Peak 129.58M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Upper lattice.020
Fra:1 Mem:129.64M (Peak 129.64M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Upper lattice.021
Fra:1 Mem:129.63M (Peak 129.64M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Upper lattice.022
Fra:1 Mem:129.66M (Peak 129.66M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Upper lattice.023
Fra:1 Mem:129.68M (Peak 129.68M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Upper lattice.024
Fra:1 Mem:129.68M (Peak 129.68M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Upper lattice.026
Fra:1 Mem:129.69M (Peak 129.69M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Deep upper sill.002
Fra:1 Mem:129.75M (Peak 129.75M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Roof fascia
Fra:1 Mem:129.76M (Peak 129.76M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Roof fascia.001
Fra:1 Mem:129.76M (Peak 129.76M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Downpipe wall bracket
Fra:1 Mem:129.79M (Peak 129.79M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Downpipe wall bracket.001
Fra:1 Mem:129.81M (Peak 129.81M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Downpipe wall bracket.002
Fra:1 Mem:129.82M (Peak 129.82M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Downpipe wall bracket.003
Fra:1 Mem:129.82M (Peak 129.82M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Downpipe wall bracket.005
Fra:1 Mem:129.81M (Peak 129.82M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten
Fra:1 Mem:129.88M (Peak 129.88M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.001
Fra:1 Mem:129.87M (Peak 129.88M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.002
Fra:1 Mem:129.89M (Peak 129.89M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.003
Fra:1 Mem:129.89M (Peak 129.89M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.004
Fra:1 Mem:129.94M (Peak 129.94M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.005
Fra:1 Mem:129.97M (Peak 129.97M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.006
Fra:1 Mem:129.96M (Peak 129.97M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.007
Fra:1 Mem:129.98M (Peak 129.98M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.008
Fra:1 Mem:129.99M (Peak 129.99M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.009
Fra:1 Mem:130.03M (Peak 130.03M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.010
Fra:1 Mem:130.05M (Peak 130.05M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.011
Fra:1 Mem:130.05M (Peak 130.05M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.013
Fra:1 Mem:130.07M (Peak 130.07M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.017
Fra:1 Mem:130.14M (Peak 130.14M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.018
Fra:1 Mem:130.16M (Peak 130.16M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.019
Fra:1 Mem:130.15M (Peak 130.16M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.020
Fra:1 Mem:130.18M (Peak 130.18M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.021
Fra:1 Mem:130.22M (Peak 130.22M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.022
Fra:1 Mem:130.24M (Peak 130.24M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.023
Fra:1 Mem:130.25M (Peak 130.25M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.024
Fra:1 Mem:130.26M (Peak 130.26M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.025
Fra:1 Mem:130.29M (Peak 130.29M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.026
Fra:1 Mem:130.33M (Peak 130.33M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.027
Fra:1 Mem:130.30M (Peak 130.33M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.028
Fra:1 Mem:130.32M (Peak 130.33M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.030
Fra:1 Mem:130.38M (Peak 130.38M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.031
Fra:1 Mem:130.37M (Peak 130.38M) | Time:00:00.33 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.032
Fra:1 Mem:130.39M (Peak 130.39M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.033
Fra:1 Mem:130.39M (Peak 130.39M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.034
Fra:1 Mem:130.42M (Peak 130.42M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.035
Fra:1 Mem:130.42M (Peak 130.42M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.037
Fra:1 Mem:130.44M (Peak 130.44M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.038
Fra:1 Mem:130.44M (Peak 130.44M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.040
Fra:1 Mem:130.52M (Peak 130.52M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.041
Fra:1 Mem:130.51M (Peak 130.52M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.043
Fra:1 Mem:130.54M (Peak 130.54M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.044
Fra:1 Mem:130.55M (Peak 130.55M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.045
Fra:1 Mem:130.60M (Peak 130.60M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Counter fluted batten.046
Fra:1 Mem:130.59M (Peak 130.60M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Kitchen panel seam
Fra:1 Mem:130.69M (Peak 130.69M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Kitchen cabinet.001
Fra:1 Mem:130.69M (Peak 130.69M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Kitchen panel seam.001
Fra:1 Mem:130.68M (Peak 130.69M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Kitchen panel seam.002
Fra:1 Mem:130.74M (Peak 130.74M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Kitchen cabinet.003
Fra:1 Mem:130.73M (Peak 130.74M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Kitchen panel seam.003
Fra:1 Mem:130.75M (Peak 130.75M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Kitchen cabinet.004
Fra:1 Mem:130.79M (Peak 130.79M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Kitchen panel seam.004
Fra:1 Mem:130.80M (Peak 130.80M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Preparation stainless worktop
Fra:1 Mem:130.78M (Peak 130.80M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.002
Fra:1 Mem:130.86M (Peak 130.86M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.003
Fra:1 Mem:130.87M (Peak 130.87M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.004
Fra:1 Mem:130.89M (Peak 130.89M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.005
Fra:1 Mem:130.89M (Peak 130.89M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.006
Fra:1 Mem:130.94M (Peak 130.94M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.007
Fra:1 Mem:130.93M (Peak 130.94M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.008
Fra:1 Mem:130.93M (Peak 130.94M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.010
Fra:1 Mem:130.93M (Peak 130.94M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.012
Fra:1 Mem:131.00M (Peak 131.00M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.013
Fra:1 Mem:131.01M (Peak 131.01M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.014
Fra:1 Mem:131.07M (Peak 131.07M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.015
Fra:1 Mem:131.04M (Peak 131.07M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.016
Fra:1 Mem:131.03M (Peak 131.07M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.019
Fra:1 Mem:131.07M (Peak 131.07M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.020
Fra:1 Mem:131.09M (Peak 131.09M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.022
Fra:1 Mem:131.14M (Peak 131.14M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.023
Fra:1 Mem:131.15M (Peak 131.15M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.024
Fra:1 Mem:131.19M (Peak 131.19M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.025
Fra:1 Mem:131.19M (Peak 131.19M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.026
Fra:1 Mem:131.19M (Peak 131.19M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.027
Fra:1 Mem:131.21M (Peak 131.21M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.028
Fra:1 Mem:131.21M (Peak 131.21M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.030
Fra:1 Mem:131.26M (Peak 131.26M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.031
Fra:1 Mem:131.28M (Peak 131.28M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.033
Fra:1 Mem:131.29M (Peak 131.29M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.034
Fra:1 Mem:131.33M (Peak 131.33M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.035
Fra:1 Mem:131.30M (Peak 131.33M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.036
Fra:1 Mem:131.32M (Peak 131.33M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.037
Fra:1 Mem:131.35M (Peak 131.35M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.038
Fra:1 Mem:131.37M (Peak 131.37M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.039
Fra:1 Mem:131.37M (Peak 131.37M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.041
Fra:1 Mem:131.38M (Peak 131.38M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.042
Fra:1 Mem:131.41M (Peak 131.41M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.043
Fra:1 Mem:131.42M (Peak 131.42M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.044
Fra:1 Mem:131.42M (Peak 131.42M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.045
Fra:1 Mem:131.47M (Peak 131.47M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.046
Fra:1 Mem:131.46M (Peak 131.47M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.047
Fra:1 Mem:131.47M (Peak 131.47M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.048
Fra:1 Mem:131.47M (Peak 131.47M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.051
Fra:1 Mem:131.52M (Peak 131.52M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.052
Fra:1 Mem:131.50M (Peak 131.52M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.053
Fra:1 Mem:131.56M (Peak 131.56M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.054
Fra:1 Mem:131.56M (Peak 131.56M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.055
Fra:1 Mem:131.60M (Peak 131.60M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.056
Fra:1 Mem:131.59M (Peak 131.60M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.057
Fra:1 Mem:131.60M (Peak 131.60M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.058
Fra:1 Mem:131.61M (Peak 131.61M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.061
Fra:1 Mem:131.63M (Peak 131.63M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.062
Fra:1 Mem:131.66M (Peak 131.66M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.063
Fra:1 Mem:131.67M (Peak 131.67M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.064
Fra:1 Mem:131.70M (Peak 131.70M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.065
Fra:1 Mem:131.73M (Peak 131.73M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.066
Fra:1 Mem:131.74M (Peak 131.74M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.067
Fra:1 Mem:131.73M (Peak 131.74M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.068
Fra:1 Mem:131.76M (Peak 131.76M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.069
Fra:1 Mem:131.76M (Peak 131.76M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.070
Fra:1 Mem:131.78M (Peak 131.78M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.071
Fra:1 Mem:131.78M (Peak 131.78M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.073
Fra:1 Mem:131.78M (Peak 131.78M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.074
Fra:1 Mem:131.82M (Peak 131.82M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.075
Fra:1 Mem:131.81M (Peak 131.82M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.076
Fra:1 Mem:131.83M (Peak 131.83M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.077
Fra:1 Mem:131.88M (Peak 131.88M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.078
Fra:1 Mem:131.88M (Peak 131.88M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.080
Fra:1 Mem:131.93M (Peak 131.93M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Curved eave support
Fra:1 Mem:131.91M (Peak 131.93M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.081
Fra:1 Mem:131.91M (Peak 131.93M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.083
Fra:1 Mem:131.94M (Peak 131.94M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.084
Fra:1 Mem:131.96M (Peak 131.96M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.085
Fra:1 Mem:131.95M (Peak 131.96M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.086
Fra:1 Mem:131.98M (Peak 131.98M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Curved eave support.001
Fra:1 Mem:132.02M (Peak 132.02M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.087
Fra:1 Mem:132.01M (Peak 132.02M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.089
Fra:1 Mem:132.03M (Peak 132.03M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.090
Fra:1 Mem:132.03M (Peak 132.03M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.091
Fra:1 Mem:132.05M (Peak 132.05M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.093
Fra:1 Mem:132.10M (Peak 132.10M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Curved eave support.003
Fra:1 Mem:132.09M (Peak 132.10M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.095
Fra:1 Mem:132.11M (Peak 132.11M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.096
Fra:1 Mem:132.13M (Peak 132.13M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.097
Fra:1 Mem:132.14M (Peak 132.14M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Curved eave support.004
Fra:1 Mem:132.16M (Peak 132.16M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.099
Fra:1 Mem:132.19M (Peak 132.19M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.100
Fra:1 Mem:132.18M (Peak 132.19M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.102
Fra:1 Mem:132.18M (Peak 132.19M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.103
Fra:1 Mem:132.22M (Peak 132.22M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Curved eave support.005
Fra:1 Mem:132.23M (Peak 132.23M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.104
Fra:1 Mem:132.27M (Peak 132.27M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Awning underside rod
Fra:1 Mem:132.25M (Peak 132.27M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.109
Fra:1 Mem:132.24M (Peak 132.27M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.111
Fra:1 Mem:132.34M (Peak 132.34M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.112
Fra:1 Mem:132.36M (Peak 132.36M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.113
Fra:1 Mem:132.36M (Peak 132.36M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Awning underside rod.002
Fra:1 Mem:132.36M (Peak 132.36M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.117
Fra:1 Mem:132.37M (Peak 132.37M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.118
Fra:1 Mem:132.37M (Peak 132.37M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Glazed splashback tile.119
Fra:1 Mem:132.40M (Peak 132.40M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Awning hem seam
Fra:1 Mem:132.43M (Peak 132.43M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Floating crockery shelf
Fra:1 Mem:132.45M (Peak 132.45M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Floating crockery shelf.001
Fra:1 Mem:132.52M (Peak 132.52M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Frosted pendant bulb
Fra:1 Mem:132.60M (Peak 132.60M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Frosted pendant bulb.001
Fra:1 Mem:132.59M (Peak 132.60M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Frosted pendant bulb.002
